date,volume_t-19,volume_t-2,volume_t-18,volume_t-15,volume_t-3,volume
2016-10-05,2507018,1763985,1835434,1733971,1539625,1432268
2016-10-06,1835434,1432268,3461832,2592850,1763985,1772801
2016-10-07,3461832,1772801,1604806,1927900,1432268,1663127
2016-10-10,1604806,1663127,1733971,2333122,1772801,1544958
2016-10-11,1733971,1544958,2592850,1612736,1663127,2912537
2016-10-12,2592850,2912537,1927900,1307074,1544958,1736076
2016-10-13,1927900,1736076,2333122,1957032,2912537,1336023
2016-10-14,2333122,1336023,1612736,2639060,1736076,997137
2016-10-17,1612736,997137,1307074,1587143,1336023,1160321
2016-10-18,1307074,1160321,1957032,1502533,997137,1949108
2016-10-19,1957032,1949108,2639060,1938218,1160321,1769090
2016-10-20,2639060,1769090,1587143,1754316,1949108,1493608
2016-10-21,1587143,1493608,1502533,1539625,1769090,1011340
2016-10-24,1502533,1011340,1938218,1763985,1493608,1666388
2016-10-25,1938218,1666388,1754316,1432268,1011340,3949609
2016-10-26,1754316,3949609,1539625,1772801,1666388,2146178
2016-10-27,1539625,2146178,1763985,1663127,3949609,2393625
2016-10-28,1763985,2393625,1432268,1544958,2146178,1471348
2016-10-31,1432268,1471348,1772801,2912537,2393625,1556762
2016-11-01,1772801,1556762,1663127,1736076,1471348,2133116
2016-11-02,1663127,2133116,1544958,1336023,1556762,2240428
2016-11-03,1544958,2240428,2912537,997137,2133116,2510054
2016-11-04,2912537,2510054,1736076,1160321,2240428,2220908
2016-11-07,1736076,2220908,1336023,1949108,2510054,1723957
2016-11-08,1336023,1723957,997137,1769090,2220908,2136740
2016-11-09,997137,2136740,1160321,1493608,1723957,3501243
2016-11-10,1160321,3501243,1949108,1011340,2136740,2558722
2016-11-11,1949108,2558722,1769090,1666388,3501243,2219255
2016-11-14,1769090,2219255,1493608,3949609,2558722,3443200
2016-11-15,1493608,3443200,1011340,2146178,2219255,4710170
2016-11-16,1011340,4710170,1666388,2393625,3443200,4026754
2016-11-17,1666388,4026754,3949609,1471348,4710170,2070609
2016-11-18,3949609,2070609,2146178,1556762,4026754,3148538
2016-11-21,2146178,3148538,2393625,2133116,2070609,2540067
2016-11-22,2393625,2540067,1471348,2240428,3148538,2831226
2016-11-23,1471348,2831226,1556762,2510054,2540067,1926275
2016-11-25,1556762,1926275,2133116,2220908,2831226,877140
2016-11-28,2133116,877140,2240428,1723957,1926275,2241795
2016-11-29,2240428,2241795,2510054,2136740,877140,1952118
2016-11-30,2510054,1952118,2220908,3501243,2241795,2238575
2016-12-01,2220908,2238575,1723957,2558722,1952118,2823273
2016-12-02,1723957,2823273,2136740,2219255,2238575,2153515
2016-12-05,2136740,2153515,3501243,3443200,2823273,2495020
2016-12-06,3501243,2495020,2558722,4710170,2153515,1136658
2016-12-07,2558722,1136658,2219255,4026754,2495020,1815238
2016-12-08,2219255,1815238,3443200,2070609,1136658,1848936
2016-12-09,3443200,1848936,4710170,3148538,1815238,1937622
2016-12-12,4710170,1937622,4026754,2540067,1848936,1851517
2016-12-13,4026754,1851517,2070609,2831226,1937622,1734678
2016-12-14,2070609,1734678,3148538,1926275,1851517,2044052
2016-12-15,3148538,2044052,2540067,877140,1734678,1338905
2016-12-16,2540067,1338905,2831226,2241795,2044052,2103155
2016-12-19,2831226,2103155,1926275,1952118,1338905,1084164
2016-12-20,1926275,1084164,877140,2238575,2103155,1552366
2016-12-21,877140,1552366,2241795,2823273,1084164,1652288
2016-12-22,2241795,1652288,1952118,2153515,1552366,968296
2016-12-23,1952118,968296,2238575,2495020,1652288,727682
2016-12-27,2238575,727682,2823273,1136658,968296,1535489
2016-12-28,2823273,1535489,2153515,1815238,727682,1177275
2016-12-29,2153515,1177275,2495020,1848936,1535489,891398
2016-12-30,2495020,891398,1136658,1937622,1177275,1216100
2017-01-03,1136658,1216100,1815238,1851517,891398,1739726
2017-01-04,1815238,1739726,1848936,1734678,1216100,1821264
2017-01-05,1848936,1821264,1937622,2044052,1739726,1503763
2017-01-06,1937622,1503763,1851517,1338905,1821264,2883483
2017-01-09,1851517,2883483,1734678,2103155,1503763,2575328
2017-01-10,1734678,2575328,2044052,1084164,2883483,1560549
2017-01-11,2044052,1560549,1338905,1552366,2575328,5624332
2017-01-12,1338905,5624332,2103155,1652288,1560549,3276952
2017-01-13,2103155,3276952,1084164,968296,5624332,1568923
2017-01-17,1084164,1568923,1552366,727682,3276952,1939449
2017-01-18,1552366,1939449,1652288,1535489,1568923,1523508
2017-01-19,1652288,1523508,968296,1177275,1939449,1346142
2017-01-20,968296,1346142,727682,891398,1523508,1701695
2017-01-23,727682,1701695,1535489,1216100,1346142,2013878
2017-01-24,1535489,2013878,1177275,1739726,1701695,2741915
2017-01-25,1177275,2741915,891398,1821264,2013878,3073228
2017-01-26,891398,3073228,1216100,1503763,2741915,1895562
2017-01-27,1216100,1895562,1739726,2883483,3073228,1527822
2017-01-30,1739726,1527822,1821264,2575328,1895562,2266487
2017-01-31,1821264,2266487,1503763,1560549,1527822,2552612
2017-02-01,1503763,2552612,2883483,5624332,2266487,2244604
2017-02-02,2883483,2244604,2575328,3276952,2552612,1352525
2017-02-03,2575328,1352525,1560549,1568923,2244604,1191855
2017-02-06,1560549,1191855,5624332,1939449,1352525,952095
2017-02-07,5624332,952095,3276952,1523508,1191855,2170720
2017-02-08,3276952,2170720,1568923,1346142,952095,2107079
2017-02-09,1568923,2107079,1939449,1701695,2170720,2557747
2017-02-10,1939449,2557747,1523508,2013878,2107079,2092479
2017-02-13,1523508,2092479,1346142,2741915,2557747,1568350
2017-02-14,1346142,1568350,1701695,3073228,2092479,3546878
2017-02-15,1701695,3546878,2013878,1895562,1568350,5724488
2017-02-16,2013878,5724488,2741915,1527822,3546878,2550439
2017-02-17,2741915,2550439,3073228,2266487,5724488,2195788
2017-02-21,3073228,2195788,1895562,2552612,2550439,2036993
2017-02-22,1895562,2036993,1527822,2244604,2195788,1632886
2017-02-23,1527822,1632886,2266487,1352525,2036993,1006867
2017-02-24,2266487,1006867,2552612,1191855,1632886,1612698
2017-02-27,2552612,1612698,2244604,952095,1006867,1195138
2017-02-28,2244604,1195138,1352525,2170720,1612698,1417772
2017-03-01,1352525,1417772,1191855,2107079,1195138,2026600
2017-03-02,1191855,2026600,952095,2557747,1417772,1706500
2017-03-03,952095,1706500,2170720,2092479,2026600,1824423
2017-03-06,2170720,1824423,2107079,1568350,1706500,1884477
2017-03-07,2107079,1884477,2557747,3546878,1824423,2233561
2017-03-08,2557747,2233561,2092479,5724488,1884477,1517642
2017-03-09,2092479,1517642,1568350,2550439,2233561,1259407
2017-03-10,1568350,1259407,3546878,2195788,1517642,1860508
2017-03-13,3546878,1860508,5724488,2036993,1259407,1376191
2017-03-14,5724488,1376191,2550439,1632886,1860508,1203368
2017-03-15,2550439,1203368,2195788,1006867,1376191,4117983
2017-03-16,2195788,4117983,2036993,1612698,1203368,2676915
2017-03-17,2036993,2676915,1632886,1195138,4117983,1936902
2017-03-20,1632886,1936902,1006867,1417772,2676915,1221409
2017-03-21,1006867,1221409,1612698,2026600,1936902,1492698
2017-03-22,1612698,1492698,1195138,1706500,1221409,1257072
2017-03-23,1195138,1257072,1417772,1824423,1492698,1717929
2017-03-24,1417772,1717929,2026600,1884477,1257072,2015289
2017-03-27,2026600,2015289,1706500,2233561,1717929,1446568
2017-03-28,1706500,1446568,1824423,1517642,2015289,1312688
2017-03-29,1824423,1312688,1884477,1259407,1446568,1469882
2017-03-30,1884477,1469882,2233561,1860508,1312688,1627592
2017-03-31,2233561,1627592,1517642,1376191,1469882,1705625
2017-04-03,1517642,1705625,1259407,1203368,1627592,1550227
2017-04-04,1259407,1550227,1860508,4117983,1705625,2017094
2017-04-05,1860508,2017094,1376191,2676915,1550227,1778251
2017-04-06,1376191,1778251,1203368,1936902,2017094,1548170
2017-04-07,1203368,1548170,4117983,1221409,1778251,1243550
2017-04-10,4117983,1243550,2676915,1492698,1548170,1025248
2017-04-11,2676915,1025248,1936902,1257072,1243550,1520703
2017-04-12,1936902,1520703,1221409,1717929,1025248,1258152
2017-04-13,1221409,1258152,1492698,2015289,1520703,863990
2017-04-17,1492698,863990,1257072,1446568,1258152,1569436
2017-04-18,1257072,1569436,1717929,1312688,863990,1241164
2017-04-19,1717929,1241164,2015289,1469882,1569436,2096351
2017-04-20,2015289,2096351,1446568,1627592,1241164,1569985
2017-04-21,1446568,1569985,1312688,1705625,2096351,2189351
2017-04-24,1312688,2189351,1469882,1550227,1569985,2257682
2017-04-25,1469882,2257682,1627592,2017094,2189351,2181857
2017-04-26,1627592,2181857,1705625,1778251,2257682,1834961
2017-04-27,1705625,1834961,1550227,1548170,2181857,1529024
2017-04-28,1550227,1529024,2017094,1243550,1834961,3078163
2017-05-01,2017094,3078163,1778251,1025248,1529024,1897018
2017-05-02,1778251,1897018,1548170,1520703,3078163,1693069
2017-05-03,1548170,1693069,1243550,1258152,1897018,1702565
2017-05-04,1243550,1702565,1025248,863990,1693069,2615560
2017-05-05,1025248,2615560,1520703,1569436,1702565,1571536
2017-05-08,1520703,1571536,1258152,1241164,2615560,2189984
2017-05-09,1258152,2189984,863990,2096351,1571536,1559975
2017-05-10,863990,1559975,1569436,1569985,2189984,1566289
2017-05-11,1569436,1566289,1241164,2189351,1559975,1347633
2017-05-12,1241164,1347633,2096351,2257682,1566289,1578292
2017-05-15,2096351,1578292,1569985,2181857,1347633,1472226
2017-05-16,1569985,1472226,2189351,1834961,1578292,1032600
2017-05-17,2189351,1032600,2257682,1529024,1472226,1839737
2017-05-18,2257682,1839737,2181857,3078163,1032600,1934996
2017-05-19,2181857,1934996,1834961,1897018,1839737,1654441
2017-05-22,1834961,1654441,1529024,1693069,1934996,4264780
2017-05-23,1529024,4264780,3078163,1702565,1654441,7510578
2017-05-24,3078163,7510578,1897018,2615560,4264780,4105470
2017-05-25,1897018,4105470,1693069,1571536,7510578,2772812
2017-05-26,1693069,2772812,1702565,2189984,4105470,1535237
2017-05-30,1702565,1535237,2615560,1559975,2772812,2576416
2017-05-31,2615560,2576416,1571536,1566289,1535237,2552411
2017-06-01,1571536,2552411,2189984,1347633,2576416,2100441
2017-06-02,2189984,2100441,1559975,1578292,2552411,1666245
2017-06-05,1559975,1666245,1566289,1472226,2100441,1473282
2017-06-06,1566289,1473282,1347633,1032600,1666245,1968022
2017-06-07,1347633,1968022,1578292,1839737,1473282,1617604
2017-06-08,1578292,1617604,1472226,1934996,1968022,3486602
2017-06-09,1472226,3486602,1032600,1654441,1617604,2352814
2017-06-12,1032600,2352814,1839737,4264780,3486602,2579658
2017-06-13,1839737,2579658,1934996,7510578,2352814,1527210
2017-06-14,1934996,1527210,1654441,4105470,2579658,1203468
2017-06-15,1654441,1203468,4264780,2772812,1527210,1092596
2017-06-16,4264780,1092596,7510578,1535237,1203468,2157514
2017-06-19,7510578,2157514,4105470,2576416,1092596,2383659
2017-06-20,4105470,2383659,2772812,2552411,2157514,1821710
2017-06-21,2772812,1821710,1535237,2100441,2383659,2247944
2017-06-22,1535237,2247944,2576416,1666245,1821710,3473861
2017-06-23,2576416,3473861,2552411,1473282,2247944,2879785
2017-06-26,2552411,2879785,2100441,1968022,3473861,1535542
2017-06-27,2100441,1535542,1666245,1617604,2879785,1060391
2017-06-28,1666245,1060391,1473282,3486602,1535542,1191537
2017-06-29,1473282,1191537,1968022,2352814,1060391,1357538
2017-06-30,1968022,1357538,1617604,2579658,1191537,1593786
2017-07-03,1617604,1593786,3486602,1527210,1357538,1489574
2017-07-05,3486602,1489574,2352814,1203468,1593786,1638980
2017-07-06,2352814,1638980,2579658,1092596,1489574,2249516
2017-07-07,2579658,2249516,1527210,2157514,1638980,965439
2017-07-10,1527210,965439,1203468,2383659,2249516,1146033
2017-07-11,1203468,1146033,1092596,1821710,965439,2976519
2017-07-12,1092596,2976519,2157514,2247944,1146033,1439395
2017-07-13,2157514,1439395,2383659,3473861,2976519,2060109
2017-07-14,2383659,2060109,1821710,2879785,1439395,1286073
2017-07-17,1821710,1286073,2247944,1535542,2060109,1332751
2017-07-18,2247944,1332751,3473861,1060391,1286073,1520122
2017-07-19,3473861,1520122,2879785,1191537,1332751,1512177
2017-07-20,2879785,1512177,1535542,1357538,1520122,2009405
2017-07-21,1535542,2009405,1060391,1593786,1512177,1283236
2017-07-24,1060391,1283236,1191537,1489574,2009405,973808
2017-07-25,1191537,973808,1357538,1638980,1283236,1691988
2017-07-26,1357538,1691988,1593786,2249516,973808,2520698
2017-07-27,1593786,2520698,1489574,965439,1691988,1944962
2017-07-28,1489574,1944962,1638980,1146033,2520698,1236434
2017-07-31,1638980,1236434,2249516,2976519,1944962,1043729
2017-08-01,2249516,1043729,965439,1439395,1236434,1324251
2017-08-02,965439,1324251,1146033,2060109,1043729,1121566
2017-08-03,1146033,1121566,2976519,1286073,1324251,983246
2017-08-04,2976519,983246,1439395,1332751,1121566,778762
2017-08-07,1439395,778762,2060109,1520122,983246,975738
2017-08-08,2060109,975738,1286073,1512177,778762,1162440
2017-08-09,1286073,1162440,1332751,2009405,975738,1965048
2017-08-10,1332751,1965048,1520122,1283236,1162440,2471473
2017-08-11,1520122,2471473,1512177,973808,1965048,1511552
2017-08-14,1512177,1511552,2009405,1691988,2471473,2409765
2017-08-15,2009405,2409765,1283236,2520698,1511552,2933295
2017-08-16,1283236,2933295,973808,1944962,2409765,6892023
2017-08-17,973808,6892023,1691988,1236434,2933295,3501640
2017-08-18,1691988,3501640,2520698,1043729,6892023,2357872
2017-08-21,2520698,2357872,1944962,1324251,3501640,1486144
2017-08-22,1944962,1486144,1236434,1121566,2357872,1666369
2017-08-23,1236434,1666369,1043729,983246,1486144,1445677
2017-08-24,1043729,1445677,1324251,778762,1666369,1584503
2017-08-25,1324251,1584503,1121566,975738,1445677,1352761
2017-08-28,1121566,1352761,983246,1162440,1584503,1290434
2017-08-29,983246,1290434,778762,1965048,1352761,1206649
2017-08-30,778762,1206649,975738,2471473,1290434,1072530
2017-08-31,975738,1072530,1162440,1511552,1206649,1930071
2017-09-01,1162440,1930071,1965048,2409765,1072530,1224667
2017-09-05,1965048,1224667,2471473,2933295,1930071,910613
2017-09-06,2471473,910613,1511552,6892023,1224667,974511
2017-09-07,1511552,974511,2409765,3501640,910613,1075757
2017-09-08,2409765,1075757,2933295,2357872,974511,1588439
2017-09-11,2933295,1588439,6892023,1486144,1075757,1770025
2017-09-12,6892023,1770025,3501640,1666369,1588439,1082149
2017-09-13,3501640,1082149,2357872,1445677,1770025,2042563
2017-09-14,2357872,2042563,1486144,1584503,1082149,1481022
2017-09-15,1486144,1481022,1666369,1352761,2042563,2295974
2017-09-18,1666369,2295974,1445677,1290434,1481022,1562007
2017-09-19,1445677,1562007,1584503,1206649,2295974,1238004
2017-09-20,1584503,1238004,1352761,1072530,1562007,1186007
2017-09-21,1352761,1186007,1290434,1930071,1238004,874785
2017-09-22,1290434,874785,1206649,1224667,1186007,1296244
2017-09-25,1206649,1296244,1072530,910613,874785,1841833
2017-09-26,1072530,1841833,1930071,974511,1296244,1615338
2017-09-27,1930071,1615338,1224667,1075757,1841833,1272526
2017-09-28,1224667,1272526,910613,1588439,1615338,1126243
2017-09-29,910613,1126243,974511,1770025,1272526,1672816
2017-10-02,974511,1672816,1075757,1082149,1126243,1693854
2017-10-03,1075757,1693854,1588439,2042563,1672816,1216981
2017-10-04,1588439,1216981,1770025,1481022,1693854,745628
2017-10-05,1770025,745628,1082149,2295974,1216981,1974081
2017-10-06,1082149,1974081,2042563,1562007,745628,1405100
2017-10-09,2042563,1405100,1481022,1238004,1974081,1542307
2017-10-10,1481022,1542307,2295974,1186007,1405100,1143075
2017-10-11,2295974,1143075,1562007,874785,1542307,1794800
2017-10-12,1562007,1794800,1238004,1296244,1143075,1454994
2017-10-13,1238004,1454994,1186007,1841833,1794800,943164
2017-10-16,1186007,943164,874785,1615338,1454994,1473459
2017-10-17,874785,1473459,1296244,1272526,943164,1711833
2017-10-18,1296244,1711833,1841833,1126243,1473459,1150468
2017-10-19,1841833,1150468,1615338,1672816,1711833,1359119
2017-10-20,1615338,1359119,1272526,1693854,1150468,1506112
2017-10-23,1272526,1506112,1126243,1216981,1359119,1267570
2017-10-24,1126243,1267570,1672816,745628,1506112,1975704
2017-10-25,1672816,1975704,1693854,1974081,1267570,1590537
2017-10-26,1693854,1590537,1216981,1405100,1975704,1418152
2017-10-27,1216981,1418152,745628,1542307,1590537,1440996
2017-10-30,745628,1440996,1974081,1143075,1418152,846605
2017-10-31,1974081,846605,1405100,1794800,1440996,1614432
2017-11-01,1405100,1614432,1542307,1454994,846605,1357998
2017-11-02,1542307,1357998,1143075,943164,1614432,1856865
2017-11-03,1143075,1856865,1794800,1473459,1357998,1072288
2017-11-06,1794800,1072288,1454994,1711833,1856865,995731
2017-11-07,1454994,995731,943164,1150468,1072288,956466
2017-11-08,943164,956466,1473459,1359119,995731,977616
2017-11-09,1473459,977616,1711833,1506112,956466,1665042
2017-11-10,1711833,1665042,1150468,1267570,977616,1439275
2017-11-13,1150468,1439275,1359119,1975704,1665042,1536388
2017-11-14,1359119,1536388,1506112,1590537,1439275,2426247
2017-11-15,1506112,2426247,1267570,1418152,1536388,2042296
2017-11-16,1267570,2042296,1975704,1440996,2426247,2300408
2017-11-17,1975704,2300408,1590537,846605,2042296,1823122
2017-11-20,1590537,1823122,1418152,1614432,2300408,4143453
2017-11-21,1418152,4143453,1440996,1357998,1823122,5330554
2017-11-22,1440996,5330554,846605,1856865,4143453,3041728
2017-11-24,846605,3041728,1614432,1072288,5330554,1015411
2017-11-27,1614432,1015411,1357998,995731,3041728,1439275
2017-11-28,1357998,1439275,1856865,956466,1015411,2473433
2017-11-29,1856865,2473433,1072288,977616,1439275,1904175
2017-11-30,1072288,1904175,995731,1665042,2473433,1922514
2017-12-01,995731,1922514,956466,1439275,1904175,2516564
2017-12-04,956466,2516564,977616,1536388,1922514,2899424
2017-12-05,977616,2899424,1665042,2426247,2516564,2383974
2017-12-06,1665042,2383974,1439275,2042296,2899424,1690108
2017-12-07,1439275,1690108,1536388,2300408,2383974,2294513
2017-12-08,1536388,2294513,2426247,1823122,1690108,2195577
2017-12-11,2426247,2195577,2042296,4143453,2294513,2438556
2017-12-12,2042296,2438556,2300408,5330554,2195577,2180984
2017-12-13,2300408,2180984,1823122,3041728,2438556,1684618
2017-12-14,1823122,1684618,4143453,1015411,2180984,1774564
2017-12-15,4143453,1774564,5330554,1439275,1684618,2871925
2017-12-18,5330554,2871925,3041728,2473433,1774564,2306264
2017-12-19,3041728,2306264,1015411,1904175,2871925,1469439
2017-12-20,1015411,1469439,1439275,1922514,2306264,1363529
2017-12-21,1439275,1363529,2473433,2516564,1469439,1502218
2017-12-22,2473433,1502218,1904175,2899424,1363529,1221315
2017-12-26,1904175,1221315,1922514,2383974,1502218,532863
2017-12-27,1922514,532863,2516564,1690108,1221315,1038585
2017-12-28,2516564,1038585,2899424,2294513,532863,607022
2017-12-29,2899424,607022,2383974,2195577,1038585,1064895
2018-01-02,2383974,1064895,1690108,2438556,607022,1047830
2018-01-03,1690108,1047830,2294513,2180984,1064895,1698899
2018-01-04,2294513,1698899,2195577,1684618,1047830,2231534
2018-01-05,2195577,2231534,2438556,1774564,1698899,1632512
2018-01-08,2438556,1632512,2180984,2871925,2231534,1613911
2018-01-09,2180984,1613911,1684618,2306264,1632512,2666711
