date,volume_t-20,volume_t-19,volume_t-18,volume_t-17,volume_t-16,volume_t-15,volume_t-14,volume_t-13,volume_t-12,volume_t-11,volume_t-10,volume_t-9,volume_t-8,volume_t-7,volume_t-6,volume_t-5,volume_t-4,volume_t-3,volume_t-2,volume_t-1,volume
2013-10-07,1821283,1783424,1468485,2141143,1861513,1578387,2044234,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,1382107
2013-10-08,1783424,1468485,2141143,1861513,1578387,2044234,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2415258
2013-10-09,1468485,2141143,1861513,1578387,2044234,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2430595
2013-10-10,2141143,1861513,1578387,2044234,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,2426300
2013-10-11,1861513,1578387,2044234,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,1500903
2013-10-14,1578387,2044234,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,2110504
2013-10-15,2044234,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,1961896
2013-10-16,18146408,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,2450818
2013-10-17,10692052,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,3548418
2013-10-18,2716907,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2880870
2013-10-21,2185721,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,2556379
2013-10-22,2865074,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,4280543
2013-10-23,2680307,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,2348591
2013-10-24,2110103,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,1785894
2013-10-25,2650001,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,2398266
2013-10-28,2997047,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1778672
2013-10-29,2020794,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1193955
2013-10-30,1878510,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1360046
2013-10-31,1867889,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1895510
2013-11-01,1382107,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1931035
2013-11-04,2415258,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1409928
2013-11-05,2430595,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1578131
2013-11-06,2426300,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,1432940
2013-11-07,1500903,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,3548823
2013-11-08,2110504,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1860654
2013-11-11,1961896,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,1984482
2013-11-12,2450818,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2357218
2013-11-13,3548418,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2110086
2013-11-14,2880870,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,2825818
2013-11-15,2556379,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,11014343
2013-11-18,4280543,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,4131521
2013-11-19,2348591,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2473023
2013-11-20,1785894,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2321500
2013-11-21,2398266,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,2417644
2013-11-22,1778672,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1910762
2013-11-25,1193955,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,1750170
2013-11-26,1360046,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,3196344
2013-11-27,1895510,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,1189764
2013-11-29,1931035,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,870409
2013-12-02,1409928,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,1459197
2013-12-03,1578131,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2478051
2013-12-04,1432940,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,2415795
2013-12-05,3548823,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,1810391
2013-12-06,1860654,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,3053347
2013-12-09,1984482,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2118503
2013-12-10,2357218,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2326895
2013-12-11,2110086,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2349926
2013-12-12,2825818,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2714297
2013-12-13,11014343,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,2022610
2013-12-16,4131521,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,1685454
2013-12-17,2473023,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,3209227
2013-12-18,2321500,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,4136283
2013-12-19,2417644,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,1893211
2013-12-20,1910762,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,2954031
2013-12-23,1750170,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,1578464
2013-12-24,3196344,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,779696
2013-12-26,1189764,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,714431
2013-12-27,870409,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,653055
2013-12-30,1459197,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,1127980
2013-12-31,2478051,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,941447
2014-01-02,2415795,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1916160
2014-01-03,1810391,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1866651
2014-01-06,3053347,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1777472
2014-01-07,2118503,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,1463208
2014-01-08,2326895,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,2659468
2014-01-09,2349926,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1757647
2014-01-10,2714297,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,1623330
2014-01-13,2022610,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2946738
2014-01-14,1685454,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2562236
2014-01-15,3209227,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,2335194
2014-01-16,4136283,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1835957
2014-01-17,1893211,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,1699534
2014-01-21,2954031,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,3008458
2014-01-22,1578464,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,2769350
2014-01-23,779696,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,3063559
2014-01-24,714431,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,2656341
2014-01-27,653055,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,4669012
2014-01-28,1127980,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2536290
2014-01-29,941447,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,2163031
2014-01-30,1916160,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3743153
2014-01-31,1866651,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,3529054
2014-02-03,1777472,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2929252
2014-02-04,1463208,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2911877
2014-02-05,2659468,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,2283870
2014-02-06,1757647,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1609451
2014-02-07,1623330,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1975290
2014-02-10,2946738,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,1760468
2014-02-11,2562236,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2148202
2014-02-12,2335194,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,2347270
2014-02-13,1835957,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,3097011
2014-02-14,1699534,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,17862776
2014-02-18,3008458,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,6553839
2014-02-19,2769350,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4838795
2014-02-20,3063559,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,4629755
2014-02-21,2656341,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2407171
2014-02-24,4669012,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,2392783
2014-02-25,2536290,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,3375173
2014-02-26,2163031,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,2400946,2400946
2014-02-27,3743153,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,2400946,3123781,3123781
2014-02-28,3529054,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,2400946,3123781,2876261,2876261
2014-03-03,2929252,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,2400946,3123781,2876261,2488373,2488373
2014-03-04,2911877,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,2400946,3123781,2876261,2488373,2841919,2841919
2014-03-05,2283870,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,2400946,3123781,2876261,2488373,2841919,3113546,3113546
2014-03-06,1609451,1975290,1760468,2148202,2347270,3097011,17862776,6553839,4838795,4629755,2407171,2392783,3375173,2400946,3123781,2876261,2488373,2841919,3113546,5178833,5178833
