date,volume_t-1,volume_t-5,volume_t-18,volume_t-17,volume_t-15,volume
2014-12-17,3508188,1640864,5306170,2122424,1752695,3508188
2014-12-18,3104066,2335765,2122424,2713879,1091780,3104066
2014-12-19,3736336,4510349,2713879,1752695,4411159,3736336
2014-12-22,1590221,3849394,1752695,1091780,2014436,1590221
2014-12-23,1872341,3508188,1091780,4411159,2250275,1872341
2014-12-24,1426901,3104066,4411159,2014436,1346823,1426901
2014-12-26,588034,3736336,2014436,2250275,1019549,588034
2014-12-29,976423,1590221,2250275,1346823,1425753,976423
2014-12-30,1323452,1872341,1346823,1019549,1803210,1323452
2014-12-31,1423993,1426901,1019549,1425753,2654911,1423993
2015-01-02,1530798,588034,1425753,1803210,1640864,1530798
2015-01-05,2042240,976423,1803210,2654911,2335765,2042240
2015-01-06,2084562,1323452,2654911,1640864,4510349,2084562
2015-01-07,3359660,1423993,1640864,2335765,3849394,3359660
2015-01-08,2116341,1530798,2335765,4510349,3508188,2116341
2015-01-09,1644939,2042240,4510349,3849394,3104066,1644939
2015-01-12,2771191,2084562,3849394,3508188,3736336,2771191
2015-01-13,2013474,3359660,3508188,3104066,1590221,2013474
2015-01-14,5134006,2116341,3104066,3736336,1872341,5134006
2015-01-15,2630296,1644939,3736336,1590221,1426901,2630296
2015-01-16,3003980,2771191,1590221,1872341,588034,3003980
2015-01-20,5033605,2013474,1872341,1426901,976423,5033605
2015-01-21,2721609,5134006,1426901,588034,1323452,2721609
2015-01-22,4856573,2630296,588034,976423,1423993,4856573
2015-01-23,1519250,3003980,976423,1323452,1530798,1519250
2015-01-26,1511214,5033605,1323452,1423993,2042240,1511214
2015-01-27,1703508,2721609,1423993,1530798,2084562,1703508
2015-01-28,2033523,4856573,1530798,2042240,3359660,2033523
2015-01-29,2329983,1519250,2042240,2084562,2116341,2329983
2015-01-30,3054313,1511214,2084562,3359660,1644939,3054313
2015-02-02,2508493,1703508,3359660,2116341,2771191,2508493
2015-02-03,2950375,2033523,2116341,1644939,2013474,2950375
2015-02-04,2567439,2329983,1644939,2771191,5134006,2567439
2015-02-05,1826367,3054313,2771191,2013474,2630296,1826367
2015-02-06,2697212,2508493,2013474,5134006,3003980,2697212
2015-02-09,3586102,2950375,5134006,2630296,5033605,3586102
2015-02-10,1408747,2567439,2630296,3003980,2721609,1408747
2015-02-11,3337005,1826367,3003980,5033605,4856573,3337005
2015-02-12,1317705,2697212,5033605,2721609,1519250,1317705
2015-02-13,2211931,3586102,2721609,4856573,1511214,2211931
2015-02-17,2875788,1408747,4856573,1519250,1703508,2875788
2015-02-18,9007218,3337005,1519250,1511214,2033523,9007218
2015-02-19,3737331,1317705,1511214,1703508,2329983,3737331
2015-02-20,2971880,2211931,1703508,2033523,3054313,2971880
2015-02-23,1967913,2875788,2033523,2329983,2508493,1967913
2015-02-24,1922102,9007218,2329983,3054313,2950375,1922102
2015-02-25,2343479,3737331,3054313,2508493,2567439,2343479
2015-02-26,1505418,2971880,2508493,2950375,1826367,1505418
2015-02-27,1676351,1967913,2950375,2567439,2697212,1676351
2015-03-02,1847082,1922102,2567439,1826367,3586102,1847082
2015-03-03,1635437,2343479,1826367,2697212,1408747,1635437
2015-03-04,1305992,1505418,2697212,3586102,3337005,1305992
2015-03-05,1376468,1676351,3586102,1408747,1317705,1376468
2015-03-06,1528564,1847082,1408747,3337005,2211931,1528564
2015-03-09,1492378,1635437,3337005,1317705,2875788,1492378
2015-03-10,1961299,1305992,1317705,2211931,9007218,1961299
2015-03-11,2064355,1376468,2211931,2875788,3737331,2064355
2015-03-12,2719895,1528564,2875788,9007218,2971880,2719895
2015-03-13,4704560,1492378,9007218,3737331,1967913,4704560
2015-03-16,2551437,1961299,3737331,2971880,1922102,2551437
2015-03-17,1504881,2064355,2971880,1967913,2343479,1504881
2015-03-18,1295556,2719895,1967913,1922102,1505418,1295556
2015-03-19,1085684,4704560,1922102,2343479,1676351,1085684
2015-03-20,2315472,2551437,2343479,1505418,1847082,2315472
2015-03-23,1835393,1504881,1505418,1676351,1635437,1835393
2015-03-24,3625952,1295556,1676351,1847082,1305992,3625952
2015-03-25,2776181,1085684,1847082,1635437,1376468,2776181
2015-03-26,1573740,2315472,1635437,1305992,1528564,1573740
2015-03-27,1932749,1835393,1305992,1376468,1492378,1932749
2015-03-30,2064181,3625952,1376468,1528564,1961299,2064181
2015-03-31,1659179,2776181,1528564,1492378,2064355,1659179
2015-04-01,2170331,1573740,1492378,1961299,2719895,2170331
2015-04-02,2135918,1932749,1961299,2064355,4704560,2135918
2015-04-06,2379808,2064181,2064355,2719895,2551437,2379808
2015-04-07,3072418,1659179,2719895,4704560,1504881,3072418
2015-04-08,2443178,2170331,4704560,2551437,1295556,2443178
2015-04-09,1332519,2135918,2551437,1504881,1085684,1332519
2015-04-10,3370597,2379808,1504881,1295556,2315472,3370597
2015-04-13,3708641,3072418,1295556,1085684,1835393,3708641
2015-04-14,1777705,2443178,1085684,2315472,3625952,1777705
2015-04-15,1445622,1332519,2315472,1835393,2776181,1445622
2015-04-16,1070232,3370597,1835393,3625952,1573740,1070232
2015-04-17,2333369,3708641,3625952,2776181,1932749,2333369
2015-04-20,1410574,1777705,2776181,1573740,2064181,1410574
2015-04-21,1719710,1445622,1573740,1932749,1659179,1719710
2015-04-22,2726140,1070232,1932749,2064181,2170331,2726140
2015-04-23,3973179,2333369,2064181,1659179,2135918,3973179
2015-04-24,2200155,1410574,1659179,2170331,2379808,2200155
2015-04-27,2298298,1719710,2170331,2135918,3072418,2298298
2015-04-28,1803453,2726140,2135918,2379808,2443178,1803453
2015-04-29,2160963,3973179,2379808,3072418,1332519,2160963
2015-04-30,1726312,2200155,3072418,2443178,3370597,1726312
2015-05-01,1880177,2298298,2443178,1332519,3708641,1880177
2015-05-04,1073820,1803453,1332519,3370597,1777705,1073820
2015-05-05,1254801,2160963,3370597,3708641,1445622,1254801
2015-05-06,934611,1726312,3708641,1777705,1070232,934611
2015-05-07,999682,1880177,1777705,1445622,2333369,999682
2015-05-08,1034717,1073820,1445622,1070232,1410574,1034717
2015-05-11,975490,1254801,1070232,2333369,1719710,975490
2015-05-12,2617833,934611,2333369,1410574,2726140,2617833
2015-05-13,1992774,999682,1410574,1719710,3973179,1992774
2015-05-14,2883667,1034717,1719710,2726140,2200155,2883667
2015-05-15,2147413,975490,2726140,3973179,2298298,2147413
2015-05-18,1966147,2617833,3973179,2200155,1803453,1966147
2015-05-19,5277345,1992774,2200155,2298298,2160963,5277345
2015-05-20,2652326,2883667,2298298,1803453,1726312,2652326
2015-05-21,2126257,2147413,1803453,2160963,1880177,2126257
2015-05-22,1484752,1966147,2160963,1726312,1073820,1484752
2015-05-26,1919645,5277345,1726312,1880177,1254801,1919645
2015-05-27,2507443,2652326,1880177,1073820,934611,2507443
2015-05-28,3347403,2126257,1073820,1254801,999682,3347403
2015-05-29,5022554,1484752,1254801,934611,1034717,5022554
2015-06-01,2440065,1919645,934611,999682,975490,2440065
2015-06-02,2947454,2507443,999682,1034717,2617833,2947454
2015-06-03,2722286,3347403,1034717,975490,1992774,2722286
2015-06-04,4091870,5022554,975490,2617833,2883667,4091870
2015-06-05,1760467,2440065,2617833,1992774,2147413,1760467
2015-06-08,1353411,2947454,1992774,2883667,1966147,1353411
2015-06-09,1439015,2722286,2883667,2147413,5277345,1439015
2015-06-10,1789330,4091870,2147413,1966147,2652326,1789330
2015-06-11,1576987,1760467,1966147,5277345,2126257,1576987
2015-06-12,2769551,1353411,5277345,2652326,1484752,2769551
2015-06-15,2361878,1439015,2652326,2126257,1919645,2361878
2015-06-16,1422563,1789330,2126257,1484752,2507443,1422563
2015-06-17,1519421,1576987,1484752,1919645,3347403,1519421
2015-06-18,1865267,2769551,1919645,2507443,5022554,1865267
2015-06-19,2658779,2361878,2507443,3347403,2440065,2658779
2015-06-22,3909250,1422563,3347403,5022554,2947454,3909250
2015-06-23,2053553,1519421,5022554,2440065,2722286,2053553
2015-06-24,6127695,1865267,2440065,2947454,4091870,6127695
2015-06-25,5265822,2658779,2947454,2722286,1760467,5265822
2015-06-26,3350458,3909250,2722286,4091870,1353411,3350458
2015-06-29,2516360,2053553,4091870,1760467,1439015,2516360
2015-06-30,3037436,6127695,1760467,1353411,1789330,3037436
2015-07-01,4486572,5265822,1353411,1439015,1576987,4486572
2015-07-02,2160799,3350458,1439015,1789330,2769551,2160799
2015-07-06,2509428,2516360,1789330,1576987,2361878,2509428
2015-07-07,2927761,3037436,1576987,2769551,1422563,2927761
2015-07-08,3390976,4486572,2769551,2361878,1519421,3390976
2015-07-09,2237945,2160799,2361878,1422563,1865267,2237945
2015-07-10,2107093,2509428,1422563,1519421,2658779,2107093
2015-07-13,1579730,2927761,1519421,1865267,3909250,1579730
2015-07-14,2801301,3390976,1865267,2658779,2053553,2801301
2015-07-15,2247745,2237945,2658779,3909250,6127695,2247745
2015-07-16,1826485,2107093,3909250,2053553,5265822,1826485
2015-07-17,2412373,1579730,2053553,6127695,3350458,2412373
2015-07-20,1155252,2801301,6127695,5265822,2516360,1155252
2015-07-21,1160904,2247745,5265822,3350458,3037436,1160904
2015-07-22,2949376,1826485,3350458,2516360,4486572,2949376
2015-07-23,1708801,2412373,2516360,3037436,2160799,1708801
2015-07-24,1844946,1155252,3037436,4486572,2509428,1844946
2015-07-27,5261424,1160904,4486572,2160799,2927761,5261424
2015-07-28,2768225,2949376,2160799,2509428,3390976,2768225
2015-07-29,2014066,1708801,2509428,2927761,2237945,2014066
2015-07-30,2440415,1844946,2927761,3390976,2107093,2440415
2015-07-31,2247715,5261424,3390976,2237945,1579730,2247715
2015-08-03,2104591,2768225,2237945,2107093,2801301,2104591
2015-08-04,1448062,2014066,2107093,1579730,2247745,1448062
2015-08-05,949479,2440415,1579730,2801301,1826485,949479
2015-08-06,1932226,2247715,2801301,2247745,2412373,1932226
2015-08-07,1513076,2104591,2247745,1826485,1155252,1513076
2015-08-10,1554542,1448062,1826485,2412373,1160904,1554542
2015-08-11,1575708,949479,2412373,1155252,2949376,1575708
2015-08-12,3440282,1932226,1155252,1160904,1708801,3440282
2015-08-13,2848895,1513076,1160904,2949376,1844946,2848895
2015-08-14,2632739,1554542,2949376,1708801,5261424,2632739
2015-08-17,3302058,1575708,1708801,1844946,2768225,3302058
2015-08-18,6416891,3440282,1844946,5261424,2014066,6416891
2015-08-19,2730429,2848895,5261424,2768225,2440415,2730429
2015-08-20,2145028,2632739,2768225,2014066,2247715,2145028
2015-08-21,3828206,3302058,2014066,2440415,2104591,3828206
2015-08-24,4114990,6416891,2440415,2247715,1448062,4114990
2015-08-25,3802732,2730429,2247715,2104591,949479,3802732
2015-08-26,3233814,2145028,2104591,1448062,1932226,3233814
2015-08-27,2406297,3828206,1448062,949479,1513076,2406297
2015-08-28,1783861,4114990,949479,1932226,1554542,1783861
2015-08-31,2554666,3802732,1932226,1513076,1575708,2554666
2015-09-01,2954093,3233814,1513076,1554542,3440282,2954093
2015-09-02,2119191,2406297,1554542,1575708,2848895,2119191
2015-09-03,2140822,1783861,1575708,3440282,2632739,2140822
2015-09-04,2819027,2554666,3440282,2848895,3302058,2819027
2015-09-08,1787408,2954093,2848895,2632739,6416891,1787408
2015-09-09,1885293,2119191,2632739,3302058,2730429,1885293
2015-09-10,1628726,2140822,3302058,6416891,2145028,1628726
2015-09-11,1443721,2819027,6416891,2730429,3828206,1443721
2015-09-14,2223319,1787408,2730429,2145028,4114990,2223319
2015-09-15,1752721,1885293,2145028,3828206,3802732,1752721
2015-09-16,2130117,1628726,3828206,4114990,3233814,2130117
2015-09-17,1819067,1443721,4114990,3802732,2406297,1819067
2015-09-18,3352296,2223319,3802732,3233814,1783861,3352296
2015-09-21,2640363,1752721,3233814,2406297,2554666,2640363
2015-09-22,2283337,2130117,2406297,1783861,2954093,2283337
2015-09-23,1962552,1819067,1783861,2554666,2119191,1962552
2015-09-24,2028940,3352296,2554666,2954093,2140822,2028940
2015-09-25,2730672,2640363,2954093,2119191,2819027,2730672
2015-09-28,2615440,2283337,2119191,2140822,1787408,2615440
2015-09-29,2252364,1962552,2140822,2819027,1885293,2252364
2015-09-30,2545749,2028940,2819027,1787408,1628726,2545749
2015-10-01,3011460,2730672,1787408,1885293,1443721,3011460
2015-10-02,3519448,2615440,1885293,1628726,2223319,3519448
2015-10-05,1675429,2252364,1628726,1443721,1752721,1675429
2015-10-06,1833679,2545749,1443721,2223319,2130117,1833679
2015-10-07,3089575,3011460,2223319,1752721,1819067,3089575
2015-10-08,2598314,3519448,1752721,2130117,3352296,2598314
2015-10-09,3232938,1675429,2130117,1819067,2640363,3232938
2015-10-12,1349866,1833679,1819067,3352296,2283337,1349866
2015-10-13,2383212,3089575,3352296,2640363,1962552,2383212
2015-10-14,1647407,2598314,2640363,2283337,2028940,1647407
2015-10-15,1432995,3232938,2283337,1962552,2730672,1432995
2015-10-16,1754319,1349866,1962552,2028940,2615440,1754319
2015-10-19,3685845,2383212,2028940,2730672,2252364,3685845
2015-10-20,2635777,1647407,2730672,2615440,2545749,2635777
2015-10-21,2886412,1432995,2615440,2252364,3011460,2886412
2015-10-22,3696278,1754319,2252364,2545749,3519448,3696278
2015-10-23,2732645,3685845,2545749,3011460,1675429,2732645
2015-10-26,1948411,2635777,3011460,3519448,1833679,1948411
2015-10-27,2557172,2886412,3519448,1675429,3089575,2557172
2015-10-28,1780126,3696278,1675429,1833679,2598314,1780126
2015-10-29,1352267,2732645,1833679,3089575,3232938,1352267
2015-10-30,2194619,1948411,3089575,2598314,1349866,2194619
2015-11-02,1810869,2557172,2598314,3232938,2383212,1810869
2015-11-03,1485779,1780126,3232938,1349866,1647407,1485779
2015-11-04,1569620,1352267,1349866,2383212,1432995,1569620
2015-11-05,1419963,2194619,2383212,1647407,1754319,1419963
2015-11-06,1964478,1810869,1647407,1432995,3685845,1964478
2015-11-09,3109588,1485779,1432995,1754319,2635777,3109588
2015-11-10,4339800,1569620,1754319,3685845,2886412,4339800
2015-11-11,1969168,1419963,3685845,2635777,3696278,1969168
2015-11-12,3096336,1964478,2635777,2886412,2732645,3096336
2015-11-13,3335092,3109588,2886412,3696278,1948411,3335092
2015-11-16,2490208,4339800,3696278,2732645,2557172,2490208
2015-11-17,7679493,1969168,2732645,1948411,1780126,7679493
2015-11-18,6589609,3096336,1948411,2557172,1352267,6589609
2015-11-19,7275136,3335092,2557172,1780126,2194619,7275136
2015-11-20,5447723,2490208,1780126,1352267,1810869,5447723
2015-11-23,6474141,7679493,1352267,2194619,1485779,6474141
2015-11-24,5669066,6589609,2194619,1810869,1569620,5669066
2015-11-25,3797067,7275136,1810869,1485779,1419963,3797067
2015-11-27,1935738,5447723,1485779,1569620,1964478,1935738
2015-11-30,3208114,6474141,1569620,1419963,3109588,3208114
2015-12-01,7989220,5669066,1419963,1964478,4339800,7989220
2015-12-02,4713210,3797067,1964478,3109588,1969168,4713210
2015-12-03,3314529,1935738,3109588,4339800,3096336,3314529
2015-12-04,2519309,3208114,4339800,1969168,3335092,2519309
2015-12-07,2004492,7989220,1969168,3096336,2490208,2004492
2015-12-08,4331832,4713210,3096336,3335092,7679493,4331832
2015-12-09,4133291,3314529,3335092,2490208,6589609,4133291
2015-12-10,3709240,2519309,2490208,7679493,7275136,3709240
2015-12-11,2634362,2004492,7679493,6589609,5447723,2634362
2015-12-14,2310538,4331832,6589609,7275136,6474141,2310538
2015-12-15,2195375,4133291,7275136,5447723,5669066,2195375
2015-12-16,2582642,3709240,5447723,6474141,3797067,2582642
2015-12-17,2218837,2634362,6474141,5669066,1935738,2218837
2015-12-18,3364796,2310538,5669066,3797067,3208114,3364796
2015-12-21,1735159,2195375,3797067,1935738,7989220,1735159
2015-12-22,1643172,2582642,1935738,3208114,4713210,1643172
2015-12-23,1510716,2218837,3208114,7989220,3314529,1510716
2015-12-24,874549,3364796,7989220,4713210,2519309,874549
2015-12-28,1458242,1735159,4713210,3314529,2004492,1458242
2015-12-29,1757360,1643172,3314529,2519309,4331832,1757360
2015-12-30,834358,1510716,2519309,2004492,4133291,834358
2015-12-31,1450968,874549,2004492,4331832,3709240,1450968
2016-01-04,3287335,1458242,4331832,4133291,2634362,3287335
2016-01-05,2587246,1757360,4133291,3709240,2310538,2587246
2016-01-06,2103619,834358,3709240,2634362,2195375,2103619
2016-01-07,3504314,1450968,2634362,2310538,2582642,3504314
2016-01-08,3736768,3287335,2310538,2195375,2218837,3736768
2016-01-11,2818611,2587246,2195375,2582642,3364796,2818611
2016-01-12,1989379,2103619,2582642,2218837,1735159,1989379
2016-01-13,4206638,3504314,2218837,3364796,1643172,4206638
2016-01-14,2893372,3736768,3364796,1735159,1510716,2893372
2016-01-15,2994386,2818611,1735159,1643172,874549,2994386
2016-01-19,2506559,1989379,1643172,1510716,1458242,2506559
2016-01-20,2469088,4206638,1510716,874549,1757360,2469088
2016-01-21,2298372,2893372,874549,1458242,834358,2298372
2016-01-22,1834467,2994386,1458242,1757360,1450968,1834467
2016-01-25,1831240,2506559,1757360,834358,3287335,1831240
2016-01-26,1755032,2469088,834358,1450968,2587246,1755032
2016-01-27,1479446,2298372,1450968,3287335,2103619,1479446
2016-01-28,3479452,1834467,3287335,2587246,3504314,3479452
2016-01-29,2959863,1831240,2587246,2103619,3736768,2959863
2016-02-01,2666567,1755032,2103619,3504314,2818611,2666567
2016-02-02,1742325,1479446,3504314,3736768,1989379,1742325
2016-02-03,2128426,3479452,3736768,2818611,4206638,2128426
2016-02-04,2833492,2959863,2818611,1989379,2893372,2833492
2016-02-05,4424609,2666567,1989379,4206638,2994386,4424609
2016-02-08,3888601,1742325,4206638,2893372,2506559,3888601
2016-02-09,3464464,2128426,2893372,2994386,2469088,3464464
2016-02-10,3169951,2833492,2994386,2506559,2298372,3169951
2016-02-11,3224004,4424609,2506559,2469088,1834467,3224004
2016-02-12,3923627,3888601,2469088,2298372,1831240,3923627
2016-02-16,2903649,3464464,2298372,1834467,1755032,2903649
2016-02-17,5382312,3169951,1834467,1831240,1479446,5382312
2016-02-18,2231481,3224004,1831240,1755032,3479452,2231481
2016-02-19,2339426,3923627,1755032,1479446,2959863,2339426
2016-02-22,1792962,2903649,1479446,3479452,2666567,1792962
2016-02-23,1282290,5382312,3479452,2959863,1742325,1282290
2016-02-24,1454952,2231481,2959863,2666567,2128426,1454952
2016-02-25,1453515,2339426,2666567,1742325,2833492,1453515
2016-02-26,944266,1792962,1742325,2128426,4424609,944266
2016-02-29,2187500,1282290,2128426,2833492,3888601,2187500
2016-03-01,2760200,1454952,2833492,4424609,3464464,2760200
2016-03-02,3612508,1453515,4424609,3888601,3169951,3612508
2016-03-03,946823,944266,3888601,3464464,3224004,946823
2016-03-04,1124968,2187500,3464464,3169951,3923627,1124968
2016-03-07,1221574,2760200,3169951,3224004,2903649,1221574
2016-03-08,1801486,3612508,3224004,3923627,5382312,1801486
2016-03-09,1614633,946823,3923627,2903649,2231481,1614633
2016-03-10,1614998,1124968,2903649,5382312,2339426,1614998
2016-03-11,1517348,1221574,5382312,2231481,1792962,1517348
2016-03-14,929638,1801486,2231481,2339426,1282290,929638
2016-03-15,1059439,1614633,2339426,1792962,1454952,1059439
2016-03-16,1956125,1614998,1792962,1282290,1453515,1956125
2016-03-17,1895669,1517348,1282290,1454952,944266,1895669
2016-03-18,2504361,929638,1454952,1453515,2187500,2504361
2016-03-21,2172615,1059439,1453515,944266,2760200,2172615
2016-03-22,1552312,1956125,944266,2187500,3612508,1552312
2016-03-23,1554822,1895669,2187500,2760200,946823,1554822
2016-03-24,993627,2504361,2760200,3612508,1124968,993627
2016-03-28,1272724,2172615,3612508,946823,1221574,1272724
2016-03-29,1091198,1552312,946823,1124968,1801486,1091198
2016-03-30,783495,1554822,1124968,1221574,1614633,783495
2016-03-31,3143468,993627,1221574,1801486,1614998,3143468
2016-04-01,2857844,1272724,1801486,1614633,1517348,2857844
2016-04-04,2958061,1091198,1614633,1614998,929638,2958061
2016-04-05,1900659,783495,1614998,1517348,1059439,1900659
2016-04-06,1566612,3143468,1517348,929638,1956125,1566612
2016-04-07,1373839,2857844,929638,1059439,1895669,1373839
2016-04-08,1106293,2958061,1059439,1956125,2504361,1106293
2016-04-11,1049336,1900659,1956125,1895669,2172615,1049336
2016-04-12,992495,1566612,1895669,2504361,1552312,992495
2016-04-13,2495340,1373839,2504361,2172615,1554822,2495340
2016-04-14,1347753,1106293,2172615,1552312,993627,1347753
2016-04-15,1442264,1049336,1552312,1554822,1272724,1442264
2016-04-18,1536678,992495,1554822,993627,1091198,1536678
2016-04-19,1640774,2495340,993627,1272724,783495,1640774
2016-04-20,1243893,1347753,1272724,1091198,3143468,1243893
2016-04-21,1670389,1442264,1091198,783495,2857844,1670389
2016-04-22,1396272,1536678,783495,3143468,2958061,1396272
2016-04-25,1500449,1640774,3143468,2857844,1900659,1500449
2016-04-26,1868970,1243893,2857844,2958061,1566612,1868970
2016-04-27,1189462,1670389,2958061,1900659,1373839,1189462
2016-04-28,1549792,1396272,1900659,1566612,1106293,1549792
2016-04-29,2028332,1500449,1566612,1373839,1049336,2028332
2016-05-02,1285318,1868970,1373839,1106293,992495,1285318
2016-05-03,1333991,1189462,1106293,1049336,2495340,1333991
2016-05-04,1602991,1549792,1049336,992495,1347753,1602991
2016-05-05,1083956,2028332,992495,2495340,1442264,1083956
2016-05-06,1403483,1285318,2495340,1347753,1536678,1403483
2016-05-09,1741539,1333991,1347753,1442264,1640774,1741539
2016-05-10,2094305,1602991,1442264,1536678,1243893,2094305
2016-05-11,3328961,1083956,1536678,1640774,1670389,3328961
2016-05-12,2504924,1403483,1640774,1243893,1396272,2504924
2016-05-13,2430565,1741539,1243893,1670389,1500449,2430565
2016-05-16,3979321,2094305,1670389,1396272,1868970,3979321
2016-05-17,7130371,3328961,1396272,1500449,1189462,7130371
2016-05-18,3476470,2504924,1500449,1868970,1549792,3476470
2016-05-19,3660160,2430565,1868970,1189462,2028332,3660160
2016-05-20,2567686,3979321,1189462,1549792,1285318,2567686
2016-05-23,1689755,7130371,1549792,2028332,1333991,1689755
2016-05-24,3236305,3476470,2028332,1285318,1602991,3236305
2016-05-25,2352424,3660160,1285318,1333991,1083956,2352424
2016-05-26,2569626,2567686,1333991,1602991,1403483,2569626
2016-05-27,1823120,1689755,1602991,1083956,1741539,1823120
2016-05-31,2256373,3236305,1083956,1403483,2094305,2256373
2016-06-01,1734386,2352424,1403483,1741539,3328961,1734386
2016-06-02,2209387,2569626,1741539,2094305,2504924,2209387
2016-06-03,2395816,1823120,2094305,3328961,2430565,2395816
2016-06-06,2359193,2256373,3328961,2504924,3979321,2359193
2016-06-07,1500872,1734386,2504924,2430565,7130371,1500872
2016-06-08,1552146,2209387,2430565,3979321,3476470,1552146
2016-06-09,1204415,2395816,3979321,7130371,3660160,1204415
2016-06-10,1261698,2359193,7130371,3476470,2567686,1261698
2016-06-13,1272833,1500872,3476470,3660160,1689755,1272833
2016-06-14,1624087,1552146,3660160,2567686,3236305,1624087
2016-06-15,2029194,1204415,2567686,1689755,2352424,2029194
2016-06-16,1784741,1261698,1689755,3236305,2569626,1784741
2016-06-17,3434813,1272833,3236305,2352424,1823120,3434813
2016-06-20,3161329,1624087,2352424,2569626,2256373,3161329
2016-06-21,2112964,2029194,2569626,1823120,1734386,2112964
2016-06-22,2412064,1784741,1823120,2256373,2209387,2412064
2016-06-23,1487938,3434813,2256373,1734386,2395816,1487938
2016-06-24,5263644,3161329,1734386,2209387,2359193,5263644
2016-06-27,4328364,2112964,2209387,2395816,1500872,4328364
2016-06-28,4300845,2412064,2395816,2359193,1552146,4300845
2016-06-29,2402578,1487938,2359193,1500872,1204415,2402578
2016-06-30,2181066,5263644,1500872,1552146,1261698,2181066
2016-07-01,1591476,4328364,1552146,1204415,1272833,1591476
2016-07-05,1813468,4300845,1204415,1261698,1624087,1813468
2016-07-06,2312133,2402578,1261698,1272833,2029194,2312133
2016-07-07,1861536,2181066,1272833,1624087,1784741,1861536
2016-07-08,1838137,1591476,1624087,2029194,3434813,1838137
2016-07-11,1094683,1813468,2029194,1784741,3161329,1094683
2016-07-12,2237748,2312133,1784741,3434813,2112964,2237748
2016-07-13,1852475,1861536,3434813,3161329,2412064,1852475
2016-07-14,1192500,1838137,3161329,2112964,1487938,1192500
2016-07-15,1202638,1094683,2112964,2412064,5263644,1202638
2016-07-18,1362884,2237748,2412064,1487938,4328364,1362884
2016-07-19,2583860,1852475,1487938,5263644,4300845,2583860
2016-07-20,2124914,1192500,5263644,4328364,2402578,2124914
2016-07-21,1226365,1202638,4328364,4300845,2181066,1226365
2016-07-22,1512440,1362884,4300845,2402578,1591476,1512440
2016-07-25,1720649,2583860,2402578,2181066,1813468,1720649
2016-07-26,1792674,2124914,2181066,1591476,2312133,1792674
2016-07-27,1572573,1226365,1591476,1813468,1861536,1572573
2016-07-28,1945517,1512440,1813468,2312133,1838137,1945517
2016-07-29,1881372,1720649,2312133,1861536,1094683,1881372
2016-08-01,1604639,1792674,1861536,1838137,2237748,1604639
2016-08-02,1595948,1572573,1838137,1094683,1852475,1595948
2016-08-03,1508868,1945517,1094683,2237748,1192500,1508868
2016-08-04,1700182,1881372,2237748,1852475,1202638,1700182
2016-08-05,1250805,1604639,1852475,1192500,1362884,1250805
2016-08-08,1311724,1595948,1192500,1202638,2583860,1311724
2016-08-09,1006170,1508868,1202638,1362884,2124914,1006170
2016-08-10,754137,1700182,1362884,2583860,1226365,754137
2016-08-11,1377024,1250805,2583860,2124914,1512440,1377024
2016-08-12,1538976,1311724,2124914,1226365,1720649,1538976
2016-08-15,2323589,1006170,1226365,1512440,1792674,2323589
2016-08-16,3175994,754137,1512440,1720649,1572573,3175994
2016-08-17,3154934,1377024,1720649,1792674,1945517,3154934
2016-08-18,4660295,1538976,1792674,1572573,1881372,4660295
2016-08-19,3340438,2323589,1572573,1945517,1604639,3340438
2016-08-22,1626833,3175994,1945517,1881372,1595948,1626833
2016-08-23,1645348,3154934,1881372,1604639,1508868,1645348
2016-08-24,2634707,4660295,1604639,1595948,1700182,2634707
2016-08-25,2160074,3340438,1595948,1508868,1250805,2160074
2016-08-26,1581245,1626833,1508868,1700182,1311724,1581245
2016-08-29,1332975,1645348,1700182,1250805,1006170,1332975
2016-08-30,2231203,2634707,1250805,1311724,754137,2231203
2016-08-31,1676587,2160074,1311724,1006170,1377024,1676587
2016-09-01,1257886,1581245,1006170,754137,1538976,1257886
2016-09-02,1424454,1332975,754137,1377024,2323589,1424454
2016-09-06,1460928,2231203,1377024,1538976,3175994,1460928
2016-09-07,1542576,1676587,1538976,2323589,3154934,1542576
2016-09-08,884738,1257886,2323589,3175994,4660295,884738
2016-09-09,2507018,1424454,3175994,3154934,3340438,2507018
2016-09-12,1835434,1460928,3154934,4660295,1626833,1835434
2016-09-13,3461832,1542576,4660295,3340438,1645348,3461832
2016-09-14,1604806,884738,3340438,1626833,2634707,1604806
2016-09-15,1733971,2507018,1626833,1645348,2160074,1733971
2016-09-16,2592850,1835434,1645348,2634707,1581245,2592850
2016-09-19,1927900,3461832,2634707,2160074,1332975,1927900
2016-09-20,2333122,1604806,2160074,1581245,2231203,2333122
2016-09-21,1612736,1733971,1581245,1332975,1676587,1612736
2016-09-22,1307074,2592850,1332975,2231203,1257886,1307074
2016-09-23,1957032,1927900,2231203,1676587,1424454,1957032
2016-09-26,2639060,2333122,1676587,1257886,1460928,2639060
2016-09-27,1587143,1612736,1257886,1424454,1542576,1587143
2016-09-28,1502533,1307074,1424454,1460928,884738,1502533
2016-09-29,1938218,1957032,1460928,1542576,2507018,1938218
2016-09-30,1754316,2639060,1542576,884738,1835434,1754316
2016-10-03,1539625,1587143,884738,2507018,3461832,1539625
2016-10-04,1763985,1502533,2507018,1835434,1604806,1763985
