date,volume_t-16,volume_t-19,volume_t-7,volume_t-10,volume_t-18,volume
2016-10-04,3461832,884738,2639060,1612736,2507018,1763985
2016-10-05,1604806,2507018,1587143,1307074,1835434,1432268
2016-10-06,1733971,1835434,1502533,1957032,3461832,1772801
2016-10-07,2592850,3461832,1938218,2639060,1604806,1663127
2016-10-10,1927900,1604806,1754316,1587143,1733971,1544958
2016-10-11,2333122,1733971,1539625,1502533,2592850,2912537
2016-10-12,1612736,2592850,1763985,1938218,1927900,1736076
2016-10-13,1307074,1927900,1432268,1754316,2333122,1336023
2016-10-14,1957032,2333122,1772801,1539625,1612736,997137
2016-10-17,2639060,1612736,1663127,1763985,1307074,1160321
2016-10-18,1587143,1307074,1544958,1432268,1957032,1949108
2016-10-19,1502533,1957032,2912537,1772801,2639060,1769090
2016-10-20,1938218,2639060,1736076,1663127,1587143,1493608
2016-10-21,1754316,1587143,1336023,1544958,1502533,1011340
2016-10-24,1539625,1502533,997137,2912537,1938218,1666388
2016-10-25,1763985,1938218,1160321,1736076,1754316,3949609
2016-10-26,1432268,1754316,1949108,1336023,1539625,2146178
2016-10-27,1772801,1539625,1769090,997137,1763985,2393625
2016-10-28,1663127,1763985,1493608,1160321,1432268,1471348
2016-10-31,1544958,1432268,1011340,1949108,1772801,1556762
2016-11-01,2912537,1772801,1666388,1769090,1663127,2133116
2016-11-02,1736076,1663127,3949609,1493608,1544958,2240428
2016-11-03,1336023,1544958,2146178,1011340,2912537,2510054
2016-11-04,997137,2912537,2393625,1666388,1736076,2220908
2016-11-07,1160321,1736076,1471348,3949609,1336023,1723957
2016-11-08,1949108,1336023,1556762,2146178,997137,2136740
2016-11-09,1769090,997137,2133116,2393625,1160321,3501243
2016-11-10,1493608,1160321,2240428,1471348,1949108,2558722
2016-11-11,1011340,1949108,2510054,1556762,1769090,2219255
2016-11-14,1666388,1769090,2220908,2133116,1493608,3443200
2016-11-15,3949609,1493608,1723957,2240428,1011340,4710170
2016-11-16,2146178,1011340,2136740,2510054,1666388,4026754
2016-11-17,2393625,1666388,3501243,2220908,3949609,2070609
2016-11-18,1471348,3949609,2558722,1723957,2146178,3148538
2016-11-21,1556762,2146178,2219255,2136740,2393625,2540067
2016-11-22,2133116,2393625,3443200,3501243,1471348,2831226
2016-11-23,2240428,1471348,4710170,2558722,1556762,1926275
2016-11-25,2510054,1556762,4026754,2219255,2133116,877140
2016-11-28,2220908,2133116,2070609,3443200,2240428,2241795
2016-11-29,1723957,2240428,3148538,4710170,2510054,1952118
2016-11-30,2136740,2510054,2540067,4026754,2220908,2238575
2016-12-01,3501243,2220908,2831226,2070609,1723957,2823273
2016-12-02,2558722,1723957,1926275,3148538,2136740,2153515
2016-12-05,2219255,2136740,877140,2540067,3501243,2495020
2016-12-06,3443200,3501243,2241795,2831226,2558722,1136658
2016-12-07,4710170,2558722,1952118,1926275,2219255,1815238
2016-12-08,4026754,2219255,2238575,877140,3443200,1848936
2016-12-09,2070609,3443200,2823273,2241795,4710170,1937622
2016-12-12,3148538,4710170,2153515,1952118,4026754,1851517
2016-12-13,2540067,4026754,2495020,2238575,2070609,1734678
2016-12-14,2831226,2070609,1136658,2823273,3148538,2044052
2016-12-15,1926275,3148538,1815238,2153515,2540067,1338905
2016-12-16,877140,2540067,1848936,2495020,2831226,2103155
2016-12-19,2241795,2831226,1937622,1136658,1926275,1084164
2016-12-20,1952118,1926275,1851517,1815238,877140,1552366
2016-12-21,2238575,877140,1734678,1848936,2241795,1652288
2016-12-22,2823273,2241795,2044052,1937622,1952118,968296
2016-12-23,2153515,1952118,1338905,1851517,2238575,727682
2016-12-27,2495020,2238575,2103155,1734678,2823273,1535489
2016-12-28,1136658,2823273,1084164,2044052,2153515,1177275
2016-12-29,1815238,2153515,1552366,1338905,2495020,891398
2016-12-30,1848936,2495020,1652288,2103155,1136658,1216100
2017-01-03,1937622,1136658,968296,1084164,1815238,1739726
2017-01-04,1851517,1815238,727682,1552366,1848936,1821264
2017-01-05,1734678,1848936,1535489,1652288,1937622,1503763
2017-01-06,2044052,1937622,1177275,968296,1851517,2883483
2017-01-09,1338905,1851517,891398,727682,1734678,2575328
2017-01-10,2103155,1734678,1216100,1535489,2044052,1560549
2017-01-11,1084164,2044052,1739726,1177275,1338905,5624332
2017-01-12,1552366,1338905,1821264,891398,2103155,3276952
2017-01-13,1652288,2103155,1503763,1216100,1084164,1568923
2017-01-17,968296,1084164,2883483,1739726,1552366,1939449
2017-01-18,727682,1552366,2575328,1821264,1652288,1523508
2017-01-19,1535489,1652288,1560549,1503763,968296,1346142
2017-01-20,1177275,968296,5624332,2883483,727682,1701695
2017-01-23,891398,727682,3276952,2575328,1535489,2013878
2017-01-24,1216100,1535489,1568923,1560549,1177275,2741915
2017-01-25,1739726,1177275,1939449,5624332,891398,3073228
2017-01-26,1821264,891398,1523508,3276952,1216100,1895562
2017-01-27,1503763,1216100,1346142,1568923,1739726,1527822
2017-01-30,2883483,1739726,1701695,1939449,1821264,2266487
2017-01-31,2575328,1821264,2013878,1523508,1503763,2552612
2017-02-01,1560549,1503763,2741915,1346142,2883483,2244604
2017-02-02,5624332,2883483,3073228,1701695,2575328,1352525
2017-02-03,3276952,2575328,1895562,2013878,1560549,1191855
2017-02-06,1568923,1560549,1527822,2741915,5624332,952095
2017-02-07,1939449,5624332,2266487,3073228,3276952,2170720
2017-02-08,1523508,3276952,2552612,1895562,1568923,2107079
2017-02-09,1346142,1568923,2244604,1527822,1939449,2557747
2017-02-10,1701695,1939449,1352525,2266487,1523508,2092479
2017-02-13,2013878,1523508,1191855,2552612,1346142,1568350
2017-02-14,2741915,1346142,952095,2244604,1701695,3546878
2017-02-15,3073228,1701695,2170720,1352525,2013878,5724488
2017-02-16,1895562,2013878,2107079,1191855,2741915,2550439
2017-02-17,1527822,2741915,2557747,952095,3073228,2195788
2017-02-21,2266487,3073228,2092479,2170720,1895562,2036993
2017-02-22,2552612,1895562,1568350,2107079,1527822,1632886
2017-02-23,2244604,1527822,3546878,2557747,2266487,1006867
2017-02-24,1352525,2266487,5724488,2092479,2552612,1612698
2017-02-27,1191855,2552612,2550439,1568350,2244604,1195138
2017-02-28,952095,2244604,2195788,3546878,1352525,1417772
2017-03-01,2170720,1352525,2036993,5724488,1191855,2026600
2017-03-02,2107079,1191855,1632886,2550439,952095,1706500
2017-03-03,2557747,952095,1006867,2195788,2170720,1824423
2017-03-06,2092479,2170720,1612698,2036993,2107079,1884477
2017-03-07,1568350,2107079,1195138,1632886,2557747,2233561
2017-03-08,3546878,2557747,1417772,1006867,2092479,1517642
2017-03-09,5724488,2092479,2026600,1612698,1568350,1259407
2017-03-10,2550439,1568350,1706500,1195138,3546878,1860508
2017-03-13,2195788,3546878,1824423,1417772,5724488,1376191
2017-03-14,2036993,5724488,1884477,2026600,2550439,1203368
2017-03-15,1632886,2550439,2233561,1706500,2195788,4117983
2017-03-16,1006867,2195788,1517642,1824423,2036993,2676915
2017-03-17,1612698,2036993,1259407,1884477,1632886,1936902
2017-03-20,1195138,1632886,1860508,2233561,1006867,1221409
2017-03-21,1417772,1006867,1376191,1517642,1612698,1492698
2017-03-22,2026600,1612698,1203368,1259407,1195138,1257072
2017-03-23,1706500,1195138,4117983,1860508,1417772,1717929
2017-03-24,1824423,1417772,2676915,1376191,2026600,2015289
2017-03-27,1884477,2026600,1936902,1203368,1706500,1446568
2017-03-28,2233561,1706500,1221409,4117983,1824423,1312688
2017-03-29,1517642,1824423,1492698,2676915,1884477,1469882
2017-03-30,1259407,1884477,1257072,1936902,2233561,1627592
2017-03-31,1860508,2233561,1717929,1221409,1517642,1705625
2017-04-03,1376191,1517642,2015289,1492698,1259407,1550227
2017-04-04,1203368,1259407,1446568,1257072,1860508,2017094
2017-04-05,4117983,1860508,1312688,1717929,1376191,1778251
2017-04-06,2676915,1376191,1469882,2015289,1203368,1548170
2017-04-07,1936902,1203368,1627592,1446568,4117983,1243550
2017-04-10,1221409,4117983,1705625,1312688,2676915,1025248
2017-04-11,1492698,2676915,1550227,1469882,1936902,1520703
2017-04-12,1257072,1936902,2017094,1627592,1221409,1258152
2017-04-13,1717929,1221409,1778251,1705625,1492698,863990
2017-04-17,2015289,1492698,1548170,1550227,1257072,1569436
2017-04-18,1446568,1257072,1243550,2017094,1717929,1241164
2017-04-19,1312688,1717929,1025248,1778251,2015289,2096351
2017-04-20,1469882,2015289,1520703,1548170,1446568,1569985
2017-04-21,1627592,1446568,1258152,1243550,1312688,2189351
2017-04-24,1705625,1312688,863990,1025248,1469882,2257682
2017-04-25,1550227,1469882,1569436,1520703,1627592,2181857
2017-04-26,2017094,1627592,1241164,1258152,1705625,1834961
2017-04-27,1778251,1705625,2096351,863990,1550227,1529024
2017-04-28,1548170,1550227,1569985,1569436,2017094,3078163
2017-05-01,1243550,2017094,2189351,1241164,1778251,1897018
2017-05-02,1025248,1778251,2257682,2096351,1548170,1693069
2017-05-03,1520703,1548170,2181857,1569985,1243550,1702565
2017-05-04,1258152,1243550,1834961,2189351,1025248,2615560
2017-05-05,863990,1025248,1529024,2257682,1520703,1571536
2017-05-08,1569436,1520703,3078163,2181857,1258152,2189984
2017-05-09,1241164,1258152,1897018,1834961,863990,1559975
2017-05-10,2096351,863990,1693069,1529024,1569436,1566289
2017-05-11,1569985,1569436,1702565,3078163,1241164,1347633
2017-05-12,2189351,1241164,2615560,1897018,2096351,1578292
2017-05-15,2257682,2096351,1571536,1693069,1569985,1472226
2017-05-16,2181857,1569985,2189984,1702565,2189351,1032600
2017-05-17,1834961,2189351,1559975,2615560,2257682,1839737
2017-05-18,1529024,2257682,1566289,1571536,2181857,1934996
2017-05-19,3078163,2181857,1347633,2189984,1834961,1654441
2017-05-22,1897018,1834961,1578292,1559975,1529024,4264780
2017-05-23,1693069,1529024,1472226,1566289,3078163,7510578
2017-05-24,1702565,3078163,1032600,1347633,1897018,4105470
2017-05-25,2615560,1897018,1839737,1578292,1693069,2772812
2017-05-26,1571536,1693069,1934996,1472226,1702565,1535237
2017-05-30,2189984,1702565,1654441,1032600,2615560,2576416
2017-05-31,1559975,2615560,4264780,1839737,1571536,2552411
2017-06-01,1566289,1571536,7510578,1934996,2189984,2100441
2017-06-02,1347633,2189984,4105470,1654441,1559975,1666245
2017-06-05,1578292,1559975,2772812,4264780,1566289,1473282
2017-06-06,1472226,1566289,1535237,7510578,1347633,1968022
2017-06-07,1032600,1347633,2576416,4105470,1578292,1617604
2017-06-08,1839737,1578292,2552411,2772812,1472226,3486602
2017-06-09,1934996,1472226,2100441,1535237,1032600,2352814
2017-06-12,1654441,1032600,1666245,2576416,1839737,2579658
2017-06-13,4264780,1839737,1473282,2552411,1934996,1527210
2017-06-14,7510578,1934996,1968022,2100441,1654441,1203468
2017-06-15,4105470,1654441,1617604,1666245,4264780,1092596
2017-06-16,2772812,4264780,3486602,1473282,7510578,2157514
2017-06-19,1535237,7510578,2352814,1968022,4105470,2383659
2017-06-20,2576416,4105470,2579658,1617604,2772812,1821710
2017-06-21,2552411,2772812,1527210,3486602,1535237,2247944
2017-06-22,2100441,1535237,1203468,2352814,2576416,3473861
2017-06-23,1666245,2576416,1092596,2579658,2552411,2879785
2017-06-26,1473282,2552411,2157514,1527210,2100441,1535542
2017-06-27,1968022,2100441,2383659,1203468,1666245,1060391
2017-06-28,1617604,1666245,1821710,1092596,1473282,1191537
2017-06-29,3486602,1473282,2247944,2157514,1968022,1357538
2017-06-30,2352814,1968022,3473861,2383659,1617604,1593786
2017-07-03,2579658,1617604,2879785,1821710,3486602,1489574
2017-07-05,1527210,3486602,1535542,2247944,2352814,1638980
2017-07-06,1203468,2352814,1060391,3473861,2579658,2249516
2017-07-07,1092596,2579658,1191537,2879785,1527210,965439
2017-07-10,2157514,1527210,1357538,1535542,1203468,1146033
2017-07-11,2383659,1203468,1593786,1060391,1092596,2976519
2017-07-12,1821710,1092596,1489574,1191537,2157514,1439395
2017-07-13,2247944,2157514,1638980,1357538,2383659,2060109
2017-07-14,3473861,2383659,2249516,1593786,1821710,1286073
2017-07-17,2879785,1821710,965439,1489574,2247944,1332751
2017-07-18,1535542,2247944,1146033,1638980,3473861,1520122
2017-07-19,1060391,3473861,2976519,2249516,2879785,1512177
2017-07-20,1191537,2879785,1439395,965439,1535542,2009405
2017-07-21,1357538,1535542,2060109,1146033,1060391,1283236
2017-07-24,1593786,1060391,1286073,2976519,1191537,973808
2017-07-25,1489574,1191537,1332751,1439395,1357538,1691988
2017-07-26,1638980,1357538,1520122,2060109,1593786,2520698
2017-07-27,2249516,1593786,1512177,1286073,1489574,1944962
2017-07-28,965439,1489574,2009405,1332751,1638980,1236434
2017-07-31,1146033,1638980,1283236,1520122,2249516,1043729
2017-08-01,2976519,2249516,973808,1512177,965439,1324251
2017-08-02,1439395,965439,1691988,2009405,1146033,1121566
2017-08-03,2060109,1146033,2520698,1283236,2976519,983246
2017-08-04,1286073,2976519,1944962,973808,1439395,778762
2017-08-07,1332751,1439395,1236434,1691988,2060109,975738
2017-08-08,1520122,2060109,1043729,2520698,1286073,1162440
2017-08-09,1512177,1286073,1324251,1944962,1332751,1965048
2017-08-10,2009405,1332751,1121566,1236434,1520122,2471473
2017-08-11,1283236,1520122,983246,1043729,1512177,1511552
2017-08-14,973808,1512177,778762,1324251,2009405,2409765
2017-08-15,1691988,2009405,975738,1121566,1283236,2933295
2017-08-16,2520698,1283236,1162440,983246,973808,6892023
2017-08-17,1944962,973808,1965048,778762,1691988,3501640
2017-08-18,1236434,1691988,2471473,975738,2520698,2357872
2017-08-21,1043729,2520698,1511552,1162440,1944962,1486144
2017-08-22,1324251,1944962,2409765,1965048,1236434,1666369
2017-08-23,1121566,1236434,2933295,2471473,1043729,1445677
2017-08-24,983246,1043729,6892023,1511552,1324251,1584503
2017-08-25,778762,1324251,3501640,2409765,1121566,1352761
2017-08-28,975738,1121566,2357872,2933295,983246,1290434
2017-08-29,1162440,983246,1486144,6892023,778762,1206649
2017-08-30,1965048,778762,1666369,3501640,975738,1072530
2017-08-31,2471473,975738,1445677,2357872,1162440,1930071
2017-09-01,1511552,1162440,1584503,1486144,1965048,1224667
2017-09-05,2409765,1965048,1352761,1666369,2471473,910613
2017-09-06,2933295,2471473,1290434,1445677,1511552,974511
2017-09-07,6892023,1511552,1206649,1584503,2409765,1075757
2017-09-08,3501640,2409765,1072530,1352761,2933295,1588439
2017-09-11,2357872,2933295,1930071,1290434,6892023,1770025
2017-09-12,1486144,6892023,1224667,1206649,3501640,1082149
2017-09-13,1666369,3501640,910613,1072530,2357872,2042563
2017-09-14,1445677,2357872,974511,1930071,1486144,1481022
2017-09-15,1584503,1486144,1075757,1224667,1666369,2295974
2017-09-18,1352761,1666369,1588439,910613,1445677,1562007
2017-09-19,1290434,1445677,1770025,974511,1584503,1238004
2017-09-20,1206649,1584503,1082149,1075757,1352761,1186007
2017-09-21,1072530,1352761,2042563,1588439,1290434,874785
2017-09-22,1930071,1290434,1481022,1770025,1206649,1296244
2017-09-25,1224667,1206649,2295974,1082149,1072530,1841833
2017-09-26,910613,1072530,1562007,2042563,1930071,1615338
2017-09-27,974511,1930071,1238004,1481022,1224667,1272526
2017-09-28,1075757,1224667,1186007,2295974,910613,1126243
2017-09-29,1588439,910613,874785,1562007,974511,1672816
2017-10-02,1770025,974511,1296244,1238004,1075757,1693854
2017-10-03,1082149,1075757,1841833,1186007,1588439,1216981
2017-10-04,2042563,1588439,1615338,874785,1770025,745628
2017-10-05,1481022,1770025,1272526,1296244,1082149,1974081
2017-10-06,2295974,1082149,1126243,1841833,2042563,1405100
2017-10-09,1562007,2042563,1672816,1615338,1481022,1542307
2017-10-10,1238004,1481022,1693854,1272526,2295974,1143075
2017-10-11,1186007,2295974,1216981,1126243,1562007,1794800
2017-10-12,874785,1562007,745628,1672816,1238004,1454994
2017-10-13,1296244,1238004,1974081,1693854,1186007,943164
2017-10-16,1841833,1186007,1405100,1216981,874785,1473459
2017-10-17,1615338,874785,1542307,745628,1296244,1711833
2017-10-18,1272526,1296244,1143075,1974081,1841833,1150468
2017-10-19,1126243,1841833,1794800,1405100,1615338,1359119
2017-10-20,1672816,1615338,1454994,1542307,1272526,1506112
2017-10-23,1693854,1272526,943164,1143075,1126243,1267570
2017-10-24,1216981,1126243,1473459,1794800,1672816,1975704
2017-10-25,745628,1672816,1711833,1454994,1693854,1590537
2017-10-26,1974081,1693854,1150468,943164,1216981,1418152
2017-10-27,1405100,1216981,1359119,1473459,745628,1440996
2017-10-30,1542307,745628,1506112,1711833,1974081,846605
2017-10-31,1143075,1974081,1267570,1150468,1405100,1614432
2017-11-01,1794800,1405100,1975704,1359119,1542307,1357998
2017-11-02,1454994,1542307,1590537,1506112,1143075,1856865
2017-11-03,943164,1143075,1418152,1267570,1794800,1072288
2017-11-06,1473459,1794800,1440996,1975704,1454994,995731
2017-11-07,1711833,1454994,846605,1590537,943164,956466
2017-11-08,1150468,943164,1614432,1418152,1473459,977616
2017-11-09,1359119,1473459,1357998,1440996,1711833,1665042
2017-11-10,1506112,1711833,1856865,846605,1150468,1439275
2017-11-13,1267570,1150468,1072288,1614432,1359119,1536388
2017-11-14,1975704,1359119,995731,1357998,1506112,2426247
2017-11-15,1590537,1506112,956466,1856865,1267570,2042296
2017-11-16,1418152,1267570,977616,1072288,1975704,2300408
2017-11-17,1440996,1975704,1665042,995731,1590537,1823122
2017-11-20,846605,1590537,1439275,956466,1418152,4143453
2017-11-21,1614432,1418152,1536388,977616,1440996,5330554
2017-11-22,1357998,1440996,2426247,1665042,846605,3041728
2017-11-24,1856865,846605,2042296,1439275,1614432,1015411
2017-11-27,1072288,1614432,2300408,1536388,1357998,1439275
2017-11-28,995731,1357998,1823122,2426247,1856865,2473433
2017-11-29,956466,1856865,4143453,2042296,1072288,1904175
2017-11-30,977616,1072288,5330554,2300408,995731,1922514
2017-12-01,1665042,995731,3041728,1823122,956466,2516564
2017-12-04,1439275,956466,1015411,4143453,977616,2899424
2017-12-05,1536388,977616,1439275,5330554,1665042,2383974
2017-12-06,2426247,1665042,2473433,3041728,1439275,1690108
2017-12-07,2042296,1439275,1904175,1015411,1536388,2294513
2017-12-08,2300408,1536388,1922514,1439275,2426247,2195577
2017-12-11,1823122,2426247,2516564,2473433,2042296,2438556
2017-12-12,4143453,2042296,2899424,1904175,2300408,2180984
2017-12-13,5330554,2300408,2383974,1922514,1823122,1684618
2017-12-14,3041728,1823122,1690108,2516564,4143453,1774564
2017-12-15,1015411,4143453,2294513,2899424,5330554,2871925
2017-12-18,1439275,5330554,2195577,2383974,3041728,2306264
2017-12-19,2473433,3041728,2438556,1690108,1015411,1469439
2017-12-20,1904175,1015411,2180984,2294513,1439275,1363529
2017-12-21,1922514,1439275,1684618,2195577,2473433,1502218
2017-12-22,2516564,2473433,1774564,2438556,1904175,1221315
2017-12-26,2899424,1904175,2871925,2180984,1922514,532863
2017-12-27,2383974,1922514,2306264,1684618,2516564,1038585
2017-12-28,1690108,2516564,1469439,1774564,2899424,607022
2017-12-29,2294513,2899424,1363529,2871925,2383974,1064895
2018-01-02,2195577,2383974,1502218,2306264,1690108,1047830
2018-01-03,2438556,1690108,1221315,1469439,2294513,1698899
2018-01-04,2180984,2294513,532863,1363529,2195577,2231534
2018-01-05,1684618,2195577,1038585,1502218,2438556,1632512
2018-01-08,1774564,2438556,607022,1221315,2180984,1613911
2018-01-09,2871925,2180984,1064895,532863,1684618,2666711
